uhhidfs,uhhidp,k1,k2,k3,k3_x,k4,k5,k51,k52,k53,k54,k55,k56,k57,k5_other,k6,k61,k62,k63,k64,k65,k66,k67,k68,k6_other,k7,k7_other
3228,4003228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 7,1,0,0,0,0,0,1,0,NA,0,NA
3229,1002742,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 7,1,0,0,0,0,0,1,0,NA,0,NA
3230,1003004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,3,NA
3231,1002909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 1,1,0,0,0,0,0,1,0,NA,3,NA
3232,1000530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,5,NA
3233,1000397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,5,NA
3234,1000383,1,1,1,For making agricultural implementation decisions,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 1 3 4 6,1,1,1,1,0,1,0,0,NA,3,NA
3235,1000382,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,3,NA
3236,1000401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,3,NA
3237,1000384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3238,1000387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,5,NA
3239,1001990,1,1,1,For deciding on when to pant crops,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 2 7 5,1,1,0,0,1,0,1,0,NA,2,NA
3240,1001977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,3,NA
3241,1001974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,0,0,NA,5,NA
3242,1001975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,5,NA
3243,1001976,1,1,1,For planing when to plant the crops,1,1,1,0,0,0,0,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,0,0,NA,3,NA
3244,1001972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,5,NA
3245,1001989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,5,NA
3246,1001234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,3,NA
3247,1000085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,NA,3,NA
3248,1000087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3249,1000082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,3,NA
3251,1000078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,3,NA
3252,1000088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,3,NA
3253,1000076,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,3,NA
3254,1000075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,3,NA
3255,1000090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,3,NA
3256,1000091,1,1,1,For planning when to plant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5 6 7,1,0,1,0,1,1,1,0,NA,4,NA
3257,1000084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3258,1001340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,NA,2,NA
3259,1001317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,0,0,NA,1,NA
3260,1001583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,0,1,How to turn the rocky areas into agricultural areas,2,NA
3261,1001341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,NA,3,NA
3262,1001342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 3 4,0,1,1,1,0,0,0,0,NA,3,NA
3263,1002007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,2,NA
3264,1002005,1,1,1,better planning for farming,1,6,0,0,0,0,0,1,0,NA,1 5,1,0,0,0,1,0,0,0,NA,3,NA
3265,1002008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,NA,2,NA
3266,1002975,1,1,1,helps in planning better for the seasons,1,1 4,1,0,0,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,NA,2,NA
3267,1002866,1,1,1,aids better,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6,1,0,0,0,1,1,0,0,NA,2,NA
3268,1003016,1,1,1,timely planning and easy decision making,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6,1,0,0,0,1,1,0,0,NA,2,NA
3269,1001204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5 6 7,1,0,1,0,1,1,1,0,NA,3,NA
3270,1001954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6 7,1,0,0,0,1,1,1,0,NA,3,NA
3271,1001876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6 7,1,0,0,0,1,1,1,0,NA,3,NA
3272,1000323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6 7,1,0,0,0,1,1,1,0,NA,3,NA
3273,3000996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,0,0,NA,3,NA
3274,3002517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,0,0,NA,2,NA
3275,3001004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,3,NA
3276,3001192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,NA,3,NA
3277,1000258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4 5,1,0,0,1,1,0,0,0,NA,1,NA
3278,1000171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,NA,1,NA
3279,1000292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,NA,4,NA
3280,1001883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5 3,0,1,1,0,1,0,0,0,NA,2,NA
3281,1000570,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,1,NA
3282,1002018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5,0,1,0,0,1,0,0,0,NA,2,NA
3283,1001654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,NA,1,NA
3284,1001576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5,1,0,1,0,1,0,0,0,NA,1,NA
3285,1002322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3286,1002325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3287,1002324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3288,1002323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3289,1002311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3290,1002210,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3291,1001258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3292,1001257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3293,1000290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6,0,0,1,1,1,1,0,0,NA,2,NA
3294,1000333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,5,NA
3295,1000145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,5,NA
3296,1000288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,3,NA
3298,1002028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,5,NA
3299,1001952,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,2,NA
3300,3001959,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,3,NA
3301,3000046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,1,NA
3302,3000022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,5,NA
3303,3001941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,0,1,None,7,Any capable person
3304,3000045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,0,0,NA,5,NA
3305,3001003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,2,NA
3306,3001191,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,2,NA
3307,3002838,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,NA,1,NA
3308,3002840,1,1,1,Planning purpose,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6 5,1,0,0,0,1,1,0,0,NA,1,NA
3309,3002601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,1,NA
3310,3001601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6,1,0,0,0,0,1,0,0,NA,1,NA
3311,1001431,1,1,1,Planning purpose,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,1,NA
3312,1001430,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,1,NA
3313,1001213,1,1,1,Planning purpose,1,5,0,0,0,0,1,0,0,NA,1 7 3,1,0,1,0,0,0,1,0,NA,1,NA
3314,1000279,1,1,1,Planning purpose,1,7,0,0,0,0,0,0,1,No radio,1 6,1,0,0,0,0,1,0,0,NA,1,NA
3315,1000280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6 5,1,0,0,0,1,1,0,0,NA,1,NA
3316,1000126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,1,NA
3317,3001725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 5 4,0,1,0,1,1,0,0,0,NA,5,NA
3318,3002024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 7 6 5,0,0,0,1,1,1,1,0,NA,5,NA
3319,3001700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 5 6 1,1,0,1,0,1,1,0,0,NA,5,NA
3320,3001707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5 7 3 6,0,0,1,1,1,1,1,0,NA,4,NA
3321,3001610,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5,0,0,0,1,1,0,0,0,NA,5,NA
3322,3001611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6 7 5 4 3,0,0,1,1,1,1,1,0,NA,5,NA
3323,1001177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,5,NA
3324,1001167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 5,0,0,1,0,1,0,0,0,NA,5,NA
3325,1001168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 5 6 7,0,0,1,0,1,1,1,0,NA,5,NA
3326,1001176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 6 5 3,0,0,1,0,1,1,1,0,NA,5,NA
3327,1001169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5 6,0,0,0,1,1,1,0,0,NA,5,NA
3328,3002576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6 1,1,0,0,0,0,1,0,0,NA,5,NA
3329,1000246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6,1,0,0,0,0,1,0,0,NA,5,NA
3330,1000125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6,1,0,0,0,0,1,0,0,NA,5,NA
3331,1001212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6,1,0,0,0,0,1,0,0,NA,5,NA
3332,1000124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6,1,0,0,0,0,1,0,0,NA,5,NA
3333,2000526,1,1,1,In reducing types of animals kept and planting early,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 6,0,0,1,0,0,1,0,0,NA,4,NA
3334,3002351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 3,0,1,1,0,0,0,0,0,NA,0,NA
3335,3002349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 5,0,0,1,0,1,0,0,0,NA,0,NA
3336,3001565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,0,1,999,7,999
3337,3001190,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,4,NA
3338,3002350,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,0,1,999,7,999
3339,2000609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5,1,0,1,0,1,0,0,0,NA,5,NA
3340,3002446,1,1,1,It helps farmers not to make much losses especially during dry season,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 5 3,0,0,1,0,1,0,1,0,NA,1,NA
3341,1000996,1,1,1,For planning,1,1 5,1,0,0,0,1,0,0,NA,6 5 4 7,0,0,0,1,1,1,1,0,NA,3,NA
3342,1001185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 6,0,0,0,0,1,1,0,0,NA,5,NA
3343,3000289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 4 3,0,0,1,1,1,0,0,0,NA,3,NA
3344,3001307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 3 6 5,0,0,1,1,1,1,0,0,NA,1,NA
3345,3001304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 6 3,0,0,1,0,1,1,0,0,NA,3,NA
3346,3001308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6 1 3 5,1,0,1,0,1,1,0,0,NA,1,NA
3347,1001585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,2,NA
3348,3002513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5,1,0,1,0,1,0,0,0,NA,4,NA
3349,3001084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5 4,1,0,1,1,1,0,0,0,NA,5,NA
3350,3001083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 5,0,0,1,0,1,0,0,0,NA,5,NA
3351,3001085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4 3,0,1,1,1,0,0,0,0,NA,2,NA
3352,3001082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 1 6,1,0,1,1,0,1,0,0,NA,2,NA
3354,3002516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 5,0,0,1,0,1,0,0,0,NA,5,NA
3356,3000293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 6 3 1,1,0,1,0,1,1,0,0,NA,5,NA
3357,1001218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 1 5,1,0,1,0,1,0,0,0,NA,5,NA
3358,3000297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 4 5 6,1,0,1,1,1,1,0,0,NA,5,NA
3359,1001172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 3,1,0,1,0,1,0,0,0,NA,5,NA
3360,3002497,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 4 5 6 7,1,0,1,1,1,1,1,0,NA,2,NA
3361,2000113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,5,NA
3362,3001539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 6,0,0,0,0,1,1,0,0,NA,0,NA
3363,3001086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6 5,0,0,0,0,1,1,0,0,NA,4,NA
3364,3001081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 6,0,0,0,0,1,1,0,0,NA,5,NA
3365,3001087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 6,0,0,0,0,1,1,0,0,NA,4,NA
3366,3002514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6 5,0,0,0,0,1,1,0,0,NA,5,NA
3367,2000608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,0,0,NA,4,NA
3368,1000435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4 6 3 5,1,0,1,1,1,1,0,0,NA,3,NA
3370,1002905,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,3,NA
3371,1002800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6,1,0,0,0,0,1,0,0,NA,3,NA
3372,1002779,1,1,1,It helps them make good Agricultural decisions,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 6 7,1,0,0,0,0,1,1,0,NA,3,NA
3373,3000530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,NA,3,NA
3374,3000531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3375,3000535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3376,3000557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3377,3000556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,3,NA
3378,3000528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3379,3000526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3380,3000798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4 7,1,0,0,1,0,0,1,0,NA,3,NA
3381,3000797,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3382,1002816,1,1,1,Help plan on planting,1,4,0,0,0,1,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,NA,3,NA
3383,1002798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3 5,1,0,1,0,1,0,0,0,NA,3,NA
3384,3002803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,NA,2,NA
3385,3002802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,0,NA,3,NA
3386,3002801,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5,0,0,0,1,1,0,0,0,NA,5,NA
3387,3002798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,0,0,NA,5,NA
3388,3002800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5 6,0,0,0,1,1,1,0,0,NA,3,NA
3389,3002795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,3,NA
3390,3002032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 6,0,0,1,0,0,1,0,0,NA,3,NA
3391,1000170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6 7,1,0,0,0,1,1,1,0,NA,5,NA
3392,1001765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6 7,1,0,0,0,1,1,1,0,NA,3,NA
3393,1001205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5 6 7,1,0,0,0,1,1,1,0,NA,3,NA
3394,1000352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,2,NA
3395,1000231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,5,NA
3396,1000135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 6 5,0,0,0,1,1,1,0,0,NA,3,NA
3397,1000426,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 5 6 7,0,0,1,1,1,1,1,0,NA,3,NA
3398,1002604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 2 3 5 6 4,1,1,1,1,1,1,0,0,NA,3,NA
3399,1000357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 7 6,0,0,1,1,0,1,1,0,NA,1,NA
3400,3002358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,0,NA
3401,3002518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,0,NA
3402,3002519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,0,NA
3403,1001629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,3,NA
3404,1000529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,5,NA
3405,1001259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,3,NA
3406,1000089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,1,0,NA,3,NA
3407,2000016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,0,NA
3408,3002360,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5,0,0,0,1,1,0,0,0,NA,4,NA
3409,3002359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,0,NA
3410,3001189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,0,NA
3411,3001337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,0,0,NA,3,NA
3412,3002520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,4,NA
3413,1000828,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 6,0,0,0,0,0,1,1,0,NA,3,NA
